id	taxonomy	Kingdom	Phylum	W	clr
1996e8d6ee8a3da9d0ff3f72b923a828	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1862	268.1261966314486
19a3362629cd87fb8d10a5129929f97a	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2025	284.493499378321
19b6601f55266f665f63b6b6e7ad932c	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1841	516.4801122235062
19bf0c1b9f4d2805e5df22736695b103	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	2123	5495.24011828403
19d033300efba1906206dd7ccb3a6df1	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1454	40.20095324873079
1a0f9c983a25c608d11acac096f52dd7	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1913	353.2523854035763
1a103f7c28e1afafb1f4f273be789c6b	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1660	581.6480464011462
1a226ce3860520d178a1fef1d5ef6ed4	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2429	8271.814145009352
1a5139c0b2bc393e9fa3a84bf37b1bc0	Bacteria;Nitrospirae	Bacteria	Nitrospirae	1582	273.3071562192451
1aa45332969575442e0a457ef371669d	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	40	8.721868997794507
1ac1c35b91cb5c5f9f6eaee856a6fc96	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1738	123.3823934799933
1b0367c8795071aa6a79913049b0aa63	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1958	1062.1634379527018
1b22b187dcb2b08a929c2e9eff100de0	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1907	274.1136453754671
1b31e6e681b5bc22e40f2c82cec646a9	Bacteria;Firmicutes	Bacteria	Firmicutes	1731	80.749436117173
1b7b20018fab87f42ceb9223dfb53913	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2257	1781.6264898638449
1b7e4f7febd781a7d3853f4081be0984	Archaea;Woesearchaeota	Archaea	Woesearchaeota	2274	181.89483952765792
1b89949a3c3ac8ca4371667ee203afcf	Bacteria;Proteobacteria	Bacteria	Proteobacteria	105	9.071849839376569
1b9290cd00a6e0c8583431454ea9b0c6	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2342	2756.5894853152513
1b94537f64287d18fb2164348c4039a5	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1869	722.5728945851263
1ba88e448032b8389f537bd7ca21ed7f	Bacteria;Gemmatimonadetes	Bacteria	Gemmatimonadetes	59	6.467559589971463
1bfb6154183aaa32630054ed88f281aa	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2071	1802.409368803511
1bfcd3090155127b48c4480cdf6fe14c	Bacteria;Acidobacteria	Bacteria	Acidobacteria	536	20.659750346200028
1c2b8892a0d7f828d72808cd01cfd199	Bacteria;Proteobacteria	Bacteria	Proteobacteria	139	12.471867363198754
1c587e36eecffa87c2319959924bb5f5	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1565	270.96817399738944
1c713a7f8dc4819712319e3494004118	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1838	6099.063715172334
1c7ab6d4f10f413e7d800e436428f54b	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1626	222.02370319912345
1c7d2ad94334dd47c5d0181ab8aea2b9	Bacteria;Campilobacterota	Bacteria	Campilobacterota	2550	11879.738924835025
1c8fae5e91b0d3bc07346a205f56b387	Bacteria;Proteobacteria	Bacteria	Proteobacteria	911	17.96716778794387
1cd6b69ba36f643a206e2c37251771ae	Bacteria;Ignavibacteriae	Bacteria	Ignavibacteriae	1385	39.52662312356603
1d620aae6f80b651beb6a7dc9159cff2	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1413	46.06817668702554
1d9c607939c1ee71ae4b06698acbbb3f	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1878	991.878573579222
1dc3a7cd36625f81a603740de6b3160b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1979	4021.044665249234
1e34449edede5f234376a6e2dabe8537	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1521	31.779498969998624
1e4c881a8860dc325bcfe839a009aebd	Bacteria;Proteobacteria	Bacteria	Proteobacteria	323	24.93927082607524
1e542d2112237ddb072880742ade6180	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1896	329.5549710732733
1e7e96e3a65b48b09ccff622deb0f9aa	Bacteria;Proteobacteria	Bacteria	Proteobacteria	738	12.348260989090424
1e8bb5183d54ade7232423026ed85a4c	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1595	395.8615759196367
1eb3c4ecc303182f94e85356607f0987	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1654	62.93391911950757
1f49cba52942515477ec29a1e22c7397	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1668	1610.6754846014962
1f58e69786bf741e6d1b4e328e92ae77	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1881	1157.3100235873908
1f6cf1d5418139ccc08e2bb80b6fd00d	Bacteria;Acidobacteria	Bacteria	Acidobacteria	936	17.095972710140718
1f91b927152a9242c6bf29056f6e7a82	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2262	181.65226791445468
1fcb190c5527a93f6adbb398d1ef8c12	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1729	133.5923118545068
1fd1f3fbc0437b678ede5a76465a1326	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1939	1128.161183836036
1fd7cc43550070fed3fd6226cf8918e3	Bacteria;Acidobacteria	Bacteria	Acidobacteria	0	1.9096462134900192
1fe1126e2ca14f94416175ee89161fbf	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2370	1671.7273597882072
1ff74106ed861d1d5da773a421a1d74a	Bacteria;Ignavibacteriae	Bacteria	Ignavibacteriae	1787	739.1441244661636
200f265d5179d83e36049ac9682e4fe8	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1817	1310.4002509521856
200fcce80461922ddfcc90349db25aa3	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1853	498.8500202284632
202bd7715dd272fa41ddcfa5fb6702dd	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1402	42.880730348871886
202ce6f860232a24f74149629d1ed7e4	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2357	2232.695979710612
202cf39cadaf024ea5be66e468ae888e	Bacteria;Actinobacteria	Bacteria	Actinobacteria	2394	3533.121914733006
209d2a7b32e4fd9500896c1910760c01	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1910	381.8333988632267
20b6cb22d0f2165dc2daf2a80c59db85	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1966	180.90947315924743
20b8a586406ed474f41895db12210478	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1993	2276.6499547471835
210103819517329a90f0656fbf1639ec	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1662	66.29841898389141
2141c7953f25a1c4be8b0a47a28a157f	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2174	1040.0851050802105
2173ff99b55e25f3178d3943d534facc	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1878	198.5672388803023
21782792cd54a24c1a621f0e5548862b	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2198	1403.852601937881
21823049adacccbea93a6988239a88e1	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2015	568.7719507288116
218fa9096a12ecf4535f9998b6d2af45	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	17	11.699277183516488
21b726d9e46d31c3340e0ded2ce93cda	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1619	283.4415146097053
225671ed33a06c9e372cb09428c37ff1	Bacteria;Actinobacteria	Bacteria	Actinobacteria	2062	2979.2913881132245
225c03c4b5760ac5ea65f3fecd965dc1	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1673	362.8253196055884
226a5561851a7d997e37e5c5ca55ff52	Bacteria;Proteobacteria	Bacteria	Proteobacteria	28	6.389725046124741
2296fe2ef161cec338e1a21cf8151c79	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1626	267.63829164110194
229f76e5c4491c2f3c4077ff8bdf52ae	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1847	495.0471988066736
22b5add1006396f4d725ff86a4f05b1b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1596	46.65456233161802
22c5d2fd9727d004516d44dc0bf377fb	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1719	1253.676187998176
22e78dd80696fc39059a1d4f4f83ce4a	Bacteria;Firmicutes	Bacteria	Firmicutes	1517	145.3633943367488
2301a277082d0736e6b3a0469dab2e9c	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1975	187.42205293615945
2308b53c0d1c7958976087932aacbc13	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1817	366.15869813995175
2356d741c8a0f97524aef04547a4150c	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1669	259.2970164242206
2380768d8d3c4fc10e775627034f0b45	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2038	956.4980673520804
239f792b1e1fe7cb2141ab2c4e98a7d4	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1838	143.99166851795795
23a4b6bc2c58466eb2b87814a8ebbbf7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2050	515.6016632589987
23ab9c6a77a780008e2e97c4692089a6	Bacteria;Spirochaetes	Bacteria	Spirochaetes	1523	262.623328473271
23adf9838637d2730c2a4d69693bcf24	Bacteria;Spirochaetes	Bacteria	Spirochaetes	1319	21.222681275292977
23c27df91cae06b37fcdb7e804ae4b4e	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1412	50.22496617520631
23d1ab5a26f61e6b523c7323f60f2cf0	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2353	1753.3926449107864
240cb198d85c29eec395af1ec1f55fea	Bacteria;Latescibacteria	Bacteria	Latescibacteria	180	5.6371120270403345
240e0911a337bf2a4b0971b6b9149e75	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2297	2190.2269713098112
2421016084c8d057d30c8e1603c0ced4	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2035	199.36977582185108
2423362976bf1630007ac522a08b07c1	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	2360	2561.0912828081946
247294964790a04f4197f4f05b6ba583	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1734	1391.3626963452705
249621361237480fe592ee63989393f8	Bacteria;Nitrospirae	Bacteria	Nitrospirae	165	6.312580981072003
24cc6b7beffbeacd56897d150fb919e2	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1797	814.2943235919566
24d22ff484d38cc83f44eeebd3893e74	Bacteria;Campilobacterota	Bacteria	Campilobacterota	2143	5387.892339064777
25113574da75009664fe57dcc858c184	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	415	15.328726000640549
2540a4080d9bcabb518e3d6be4419893	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1998	573.3499654623603
2558429f2dea179777d2ce6d55d673a9	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	1908	1662.511945700866
255f50474b46aeeac468e539a1f43ea6	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	28	3.496425794686284
256991146ed9bae4bd5ed64ea43cc8d8	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2019	274.1334584546209
257d2aa91078709235b16b6fe7dc58e6	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2378	117.62904863093236
2594786a0f49e360a531ca1640ca2043	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2340	4344.975849912142
25fbf7bcec51e79deda62951abb5d687	Bacteria;candidate_division_WPS-1	Bacteria	candidate_division_WPS-1	1833	155.7011646499306
26005dfb7ad2e8cdbb139846af329663	Bacteria;Firmicutes	Bacteria	Firmicutes	2366	99.67014236546576
2636e47b6b7df9d79f4ebe7f3dd4b890	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1799	252.80154637032336
263d6722e55ebd1d035c67277a772da7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1569	96.07060533938886
263e41ea2c25dc87bd2ff5910cf30d40	Bacteria;Firmicutes	Bacteria	Firmicutes	2065	735.205749785038
265b710095b6ac9ebbf24684d221c17a	Bacteria;Campilobacterota	Bacteria	Campilobacterota	2137	2120.553901270131
267093dddeac387e8fd1c5227acee2bf	Bacteria;Firmicutes	Bacteria	Firmicutes	1649	790.7741634946145
268a3ee3cf31a8249936a8f5451e764d	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1695	265.67615758173
26b509d58dbb1e3946a77eb0aa0a7d65	Bacteria;Planctomycetes	Bacteria	Planctomycetes	3	2.763165617567437
26b6d555823c43ff253ff556cd2a30f1	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2167	9184.731695129927
26dbef51cdba97c1f8b84a235ea06f3c	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2	4.153428634050963
2700161fea3aa737f125e20238356dc6	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2534	246.05763145702545
27218e1e16968bacc7bcf676575bd013	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1833	160.33704698105575
2735d53e7f0c4f020e263d7a2fa3ef85	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1803	311.30954331815343
27373cd359ee24238aa4e664825d48fd	Archaea;Woesearchaeota	Archaea	Woesearchaeota	2080	1038.2035464696105
2739ee6528cf0899ecad1b02ce5ee3c6	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1769	186.59173335484937
27539818184ea67a681d66dd4905a06d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1733	1013.6484878981186
2757e201040ce6d44a5a68ca8fd181d7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	3	1.5014271281311349
2763109610a8bf16064406524e720669	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1542	78.56993171890834
27930fe1001850d658a81b9a81636232	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2222	1588.705875311208
279d14ec944b0dbd3dadce663353b028	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1687	1835.806947835995
27af011f1ebcc0867bb168193e6a9d27	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2648	8701.261077626246
27fa10fa9d28d303d1d3b695f24e9076	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1763	240.48419851888605
28145860da84af4c8c4e85dc1a40eca4	Bacteria;Proteobacteria	Bacteria	Proteobacteria	8	5.288285533895727
283e7ecdcd61245bcdbf33eb563aa48c	Bacteria;Aminicenantes	Bacteria	Aminicenantes	1621	624.8329248842699
28492ff08a7e9fdc35fd3718bbb89d54	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2074	440.2185474919085
287bbe44da5c1f5deb2b747d3e8dd297	Bacteria;Acidobacteria	Bacteria	Acidobacteria	378	24.73280502898577
288d099a137bf2ab1e8bf77257d6c362	Bacteria;Proteobacteria	Bacteria	Proteobacteria	773	10.326006915557734
28902ca0f5e03a0bf689824ca561b230	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1538	221.9857741764802
28961ff98fd1e82d982324ed02ce763a	Bacteria;Firmicutes	Bacteria	Firmicutes	1847	538.9654805134219
289c294a3963b6e58cb16f57aca2cf14	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1949	1510.1445397805587
28a1af866b2b51e8eadf13829f37f906	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1639	95.43201263700033
28b601fe16744d84f04e4df71af1e7cf	Archaea;Euryarchaeota	Archaea	Euryarchaeota	2320	297.9942219830198
28c5037a2188505b8ff92bfe42aae505	Bacteria;Acidobacteria	Bacteria	Acidobacteria	15	5.280639996549977
28c9c933ef4fab3f4a31cd36416e8076	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1988	623.4233672595421
28e6de03034eaa896da0c2b7729c0584	Bacteria;Proteobacteria	Bacteria	Proteobacteria	22	6.509652768582712
296e3ebacddec3ac47ddc74e51227502	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1756	175.95568190208286
297c89210fda44c914497a27ba795ab4	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1665	2922.0813841953095
29962fbaf9a948aa38949cd17c632a39	Bacteria;Proteobacteria	Bacteria	Proteobacteria	115	18.175506602178487
29ab769607e61a0d7bac3e47b7709792	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1217	23.914507149153753
29b2870e522fa2d0b60ae25278a57c5b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2091	1154.1145220930912
29d3f85adba600aeea0dfa73435577de	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1635	455.2103690929071
2a0a6367f794e66b396ec215ba393fc7	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1814	1142.1540536926343
2a17055342c1cd4d6d2d77e5c1df651d	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1664	86.4784776901638
2a1b95f280310734ee9a73f6e4fe75e7	Bacteria;Acidobacteria	Bacteria	Acidobacteria	48	12.486948202262704
2a29b04490b167eea05afea58d2dfc40	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2181	1398.8972765160142
2a5d37ee04c15da6f21bd6d5b6497d79	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1707	575.733004121815
2a6c840f0da3479ced3d51fbcf596ebe	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1632	699.1181090470731
2a720f2bb26470ac9599bebf608757ac	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1941	136.27550517893891
2abc8c5b975a1b33aec4bffcc84e84c2	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2209	61.451890076646066
2ad143514d243c59c7e9a2f1e76a2d97	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1939	410.5080526535492
2ae9c7fbdfe2036861ece7df6601685d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2228	1269.8397680575545
2b0018be117e31e0458035a35a9be886	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1984	156.18774785124978
2b0071539e522e55b5c160f5e7c916a5	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	2106	2369.0102802967212
2b1c55727a55a88c4d45510579a1ed1a	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	2297	452.26647905471935
2b1f23ecc167e672f34464fc8fd6eae9	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2	4.283028194929929
2b2eb00a124f0afce8962de727c4f048	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2133	836.6152355055273
2b4bdbead868964836f294130088609a	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2015	254.2825712533752
2b59b12eab282e1b24f417f0fe94274c	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	614	14.657212315689252
2b9f3a8f685d68714acd248e5e683700	Bacteria;Proteobacteria	Bacteria	Proteobacteria	5	6.594498755079818
2bba80577889fbe78e867c6a21e90a24	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1	0.252545948550563
2bce2c03a49a801da9460b2b3b98bc70	Bacteria;Proteobacteria	Bacteria	Proteobacteria	18	6.93504912547331
2c64815a0d5126e4b5869b596f3106c3	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1934	664.2316189700873
2c87d01f359e7d77cbdf931e0868986a	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2131	1917.6709552453387
2cd00ea627d63b6c55af5d1d65a6cd44	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2186	1213.6009026846525
2cd04b1d0e1b11f8c96708fa90e0def8	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2369	186.0499209023568
2cffcf55e8b50478571f72d931f3c2e9	Bacteria;Firmicutes	Bacteria	Firmicutes	2099	4034.502367924483
2d087348c7099225b1fa19f11fc2c1bb	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1458	97.39672723497932
2d16d001e21717f960cf771ae879b1dd	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2403	6672.33656471529
2d16f645c5eba407c1ee76adf2408dcd	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1924	938.761488367105
2d26af987cb8b811b770d067bf430b28	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1623	580.1307556434238
2d2da967712888aa68ae949da3c6a016	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1938	1686.052148038632
2d32d3df204521db613affac24483418	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1336	15.530952093763078
2d335174d81df21c4e930986b14784d0	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1569	96.07060533938886
2d4bacabe593dd44ef122d01b2f02b28	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1644	504.90923937484826
2d51eee954d47bb2f71665bd2691bb94	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1781	238.90600301434267
2d654cbcd50f5df1645b59fa9cf77339	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1355	27.39655872858596
2d7bdc2830325e2d339f74a6c0f58d4d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1480	120.29389251384814
2d84f3a81b6136689b593781558df34b	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1914	3335.4050862021677
2d87055b819bc81e7c60089106ca7fd7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1727	431.72409511623334
2da1ffca6c2b57046ba9d58302618c34	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2071	2263.179866511259
2da39b6a5011919c7a8e3d7e6c8b72c0	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1340	17.123246866104065
2db487be5061e6097eaa74914e158f97	Bacteria;Firmicutes	Bacteria	Firmicutes	2336	99.17679842216825
2dbc1777a3d602a5d81f1a8df3da37f7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1760	106.61196189351544
2dc29ad61ec3560005bdb7bc416181f7	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1860	429.74637062803265
2e1e1d6447e21932d06b3aae710355aa	Bacteria;Candidatus_Saccharibacteria	Bacteria	Candidatus_Saccharibacteria	1991	495.3087850024731
2e22c8c2e1de41c68b5096d68dde74d2	Bacteria;Lentisphaerae	Bacteria	Lentisphaerae	1857	67.47016373426618
2e271e3726853ffe4a36e15fc3702219	Bacteria;Parcubacteria	Bacteria	Parcubacteria	2296	356.56887837405804
2e2858610adc6f89731e6dc06ce65791	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2020	589.723018234749
2e4a2e5ad75f2d321aadefddacb2fca7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2356	812.8882114718966
2e62f39d6a7c47247244e3d243283855	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1971	703.2726188419957
2e737bfd483b45363c9fc5a41221b394	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1703	407.8907322824059
2e879c76bf7295c0762b1ef023e3d80d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2313	269.04176876561263
2e9d0c9c74649fd29ff7bda3beb21124	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1880	269.35987130598124
2eb65ef08d54229d7c61541adb8b02ad	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1955	110.55059970408143
2ebf8b0d3f7aa7113f018cf70935f894	Archaea;Euryarchaeota	Archaea	Euryarchaeota	1690	3710.1261343829938
2ec78830c7c380323eac8cac44a259ee	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2091	2779.591042830612
2efb79fd6573738137582fc277e6e219	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1919	666.6139680936271
2f013f8f94e948cde23964607e1a951d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1844	565.2963777375209
2f031a61a320cf2abf5952f3deedcb36	Bacteria;Firmicutes	Bacteria	Firmicutes	2004	1914.2153214450475
2f1a96b348fc7f113204adf1c136c398	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1615	443.7283203973522
2f23ae1dded4bbb8bd07cfc7f6427336	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2496	3100.4518092687463
2f3338fca3440655f487a6f838f50aae	Archaea;Woesearchaeota	Archaea	Woesearchaeota	2406	3052.291200002041
2f53bafd86868fe5ef6efa3f73acd5b9	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1562	282.73572520228885
2f8421581fb9ff53520c2963825bf888	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1760	411.26824408057905
2f8b318668022da311921be7dd552d5f	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1449	60.836105233110224
2fac845da336657d55f1a9f350c6bc09	Bacteria;Proteobacteria	Bacteria	Proteobacteria	605	25.190695927960377
2fb9e35c8914755bd972c15a87c7c79c	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1902	904.1857005377
2fce86f1a9ee90cb2fb2ea74eb617e39	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1990	105.64012799545004
3002b8e789986b369bf957e7a8a3290e	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1244	14.627365485615671
30242ff322d5761fc7c180f70f895606	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1891	449.2217225455845
30346202aa278ce92f8f0abc19271adf	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1905	489.27978104583303
305a0856b1f46052bcbaf5d453128fd1	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1755	95.88933152626338
30f9f0c34151da31d156cd5c1fefeabc	Bacteria;Campilobacterota	Bacteria	Campilobacterota	1732	29.561810199657053
