region_id	position	value	group
PEAK_0019	-450	0.181	promoter
PEAK_0019	-400	0.085	promoter
PEAK_0019	-350	0.571	promoter
PEAK_0019	-300	1.704	promoter
PEAK_0019	-250	2.623	promoter
PEAK_0019	-200	3.425	promoter
PEAK_0019	-150	4.49	promoter
PEAK_0019	-100	6.479	promoter
PEAK_0019	-50	8.375	promoter
PEAK_0019	0	9.087	promoter
PEAK_0019	50	7.811	promoter
PEAK_0019	100	6.423	promoter
PEAK_0019	150	5.228	promoter
PEAK_0019	200	4.093	promoter
PEAK_0019	250	2.893	promoter
PEAK_0019	300	1.146	promoter
PEAK_0019	350	0.505	promoter
PEAK_0019	400	0.298	promoter
PEAK_0019	450	0.411	promoter
PEAK_0019	500	0.105	promoter
PEAK_0019	550	0.366	promoter
PEAK_0019	600	0.765	promoter
PEAK_0019	650	0.0	promoter
PEAK_0019	700	0.018	promoter
PEAK_0019	750	0.126	promoter
PEAK_0019	800	0.178	promoter
PEAK_0019	850	0.266	promoter
PEAK_0019	900	0.0	promoter
PEAK_0019	950	0.397	promoter
PEAK_0019	1000	0.62	promoter
PEAK_0020	-1000	0.427	promoter
PEAK_0020	-950	0.0	promoter
PEAK_0020	-900	0.644	promoter
PEAK_0020	-850	0.0	promoter
PEAK_0020	-800	0.695	promoter
PEAK_0020	-750	0.689	promoter
PEAK_0020	-700	0.147	promoter
PEAK_0020	-650	0.337	promoter
PEAK_0020	-600	0.489	promoter
PEAK_0020	-550	0.333	promoter
PEAK_0020	-500	0.0	promoter
PEAK_0020	-450	0.058	promoter
PEAK_0020	-400	0.0	promoter
PEAK_0020	-350	0.382	promoter
PEAK_0020	-300	1.119	promoter
PEAK_0020	-250	1.05	promoter
PEAK_0020	-200	1.866	promoter
PEAK_0020	-150	2.689	promoter
PEAK_0020	-100	3.761	promoter
PEAK_0020	-50	4.928	promoter
PEAK_0020	0	5.306	promoter
PEAK_0020	50	5.733	promoter
PEAK_0020	100	3.059	promoter
PEAK_0020	150	3.351	promoter
PEAK_0020	200	1.693	promoter
PEAK_0020	250	1.73	promoter
PEAK_0020	300	1.297	promoter
PEAK_0020	350	1.116	promoter
PEAK_0020	400	0.745	promoter
PEAK_0020	450	0.087	promoter
PEAK_0020	500	0.169	promoter
PEAK_0020	550	0.149	promoter
PEAK_0020	600	0.309	promoter
PEAK_0020	650	0.212	promoter
PEAK_0020	700	0.226	promoter
PEAK_0020	750	0.0	promoter
PEAK_0020	800	0.0	promoter
PEAK_0020	850	0.379	promoter
PEAK_0020	900	0.467	promoter
PEAK_0020	950	0.326	promoter
PEAK_0020	1000	0.319	promoter
PEAK_0021	-1000	0.166	promoter
PEAK_0021	-950	0.208	promoter
PEAK_0021	-900	0.252	promoter
PEAK_0021	-850	0.477	promoter
PEAK_0021	-800	0.467	promoter
PEAK_0021	-750	0.072	promoter
PEAK_0021	-700	0.304	promoter
PEAK_0021	-650	0.504	promoter
PEAK_0021	-600	0.295	promoter
PEAK_0021	-550	0.071	promoter
PEAK_0021	-500	0.0	promoter
PEAK_0021	-450	0.328	promoter
PEAK_0021	-400	0.308	promoter
PEAK_0021	-350	0.353	promoter
PEAK_0021	-300	1.048	promoter
PEAK_0021	-250	1.433	promoter
PEAK_0021	-200	2.373	promoter
PEAK_0021	-150	3.132	promoter
PEAK_0021	-100	4.647	promoter
PEAK_0021	-50	5.954	promoter
PEAK_0021	0	5.285	promoter
PEAK_0021	50	5.151	promoter
PEAK_0021	100	3.943	promoter
PEAK_0021	150	3.632	promoter
PEAK_0021	200	1.652	promoter
PEAK_0021	250	2.004	promoter
PEAK_0021	300	0.558	promoter
PEAK_0021	350	0.622	promoter
PEAK_0021	400	0.241	promoter
PEAK_0021	450	0.376	promoter
PEAK_0021	500	0.25	promoter
PEAK_0021	550	0.17	promoter
PEAK_0021	600	0.729	promoter
PEAK_0021	650	0.273	promoter
PEAK_0021	700	0.0	promoter
PEAK_0021	750	0.0	promoter
PEAK_0021	800	0.501	promoter
PEAK_0021	850	0.142	promoter
PEAK_0021	900	0.632	promoter
PEAK_0021	950	0.095	promoter
PEAK_0021	1000	0.184	promoter
PEAK_0022	-1000	0.115	promoter
PEAK_0022	-950	0.235	promoter
PEAK_0022	-900	0.402	promoter
PEAK_0022	-850	0.389	promoter
PEAK_0022	-800	0.02	promoter
PEAK_0022	-750	0.284	promoter
PEAK_0022	-700	0.0	promoter
PEAK_0022	-650	0.367	promoter
PEAK_0022	-600	0.052	promoter
PEAK_0022	-550	0.286	promoter
PEAK_0022	-500	0.339	promoter
PEAK_0022	-450	0.0	promoter
PEAK_0022	-400	0.227	promoter
PEAK_0022	-350	0.91	promoter
PEAK_0022	-300	0.876	promoter
PEAK_0022	-250	1.61	promoter
PEAK_0022	-200	2.77	promoter
PEAK_0022	-150	1.864	promoter
PEAK_0022	-100	4.215	promoter
PEAK_0022	-50	3.207	promoter
PEAK_0022	0	3.474	promoter
PEAK_0022	50	3.547	promoter
PEAK_0022	100	3.328	promoter
PEAK_0022	150	2.476	promoter
PEAK_0022	200	1.233	promoter
PEAK_0022	250	1.686	promoter
PEAK_0022	300	0.126	promoter
PEAK_0022	350	0.687	promoter
PEAK_0022	400	0.21	promoter
PEAK_0022	450	0.079	promoter
PEAK_0022	500	0.274	promoter
PEAK_0022	550	0.361	promoter
PEAK_0022	600	0.549	promoter
PEAK_0022	650	1.017	promoter
PEAK_0022	700	0.22	promoter
PEAK_0022	750	0.256	promoter
PEAK_0022	800	0.528	promoter
PEAK_0022	850	0.189	promoter
PEAK_0022	900	0.502	promoter
PEAK_0022	950	0.0	promoter
PEAK_0022	1000	0.401	promoter
PEAK_0023	-1000	0.183	promoter
PEAK_0023	-950	0.111	promoter
PEAK_0023	-900	0.497	promoter
PEAK_0023	-850	0.0	promoter
PEAK_0023	-800	0.205	promoter
PEAK_0023	-750	0.389	promoter
PEAK_0023	-700	0.191	promoter
PEAK_0023	-650	0.111	promoter
PEAK_0023	-600	0.264	promoter
PEAK_0023	-550	0.0	promoter
PEAK_0023	-500	0.212	promoter
PEAK_0023	-450	0.574	promoter
PEAK_0023	-400	0.93	promoter
PEAK_0023	-350	1.929	promoter
PEAK_0023	-300	3.286	promoter
PEAK_0023	-250	5.603	promoter
PEAK_0023	-200	9.339	promoter
PEAK_0023	-150	9.725	promoter
PEAK_0023	-100	10.998	promoter
PEAK_0023	-50	12.265	promoter
PEAK_0023	0	13.101	promoter
PEAK_0023	50	11.432	promoter
PEAK_0023	100	12.172	promoter
PEAK_0023	150	10.874	promoter
PEAK_0023	200	7.707	promoter
PEAK_0023	250	5.074	promoter
PEAK_0023	300	3.148	promoter
PEAK_0023	350	2.04	promoter
PEAK_0023	400	0.63	promoter
PEAK_0023	450	0.42	promoter
PEAK_0023	500	0.397	promoter
PEAK_0023	550	0.257	promoter
PEAK_0023	600	0.701	promoter
PEAK_0023	650	0.0	promoter
PEAK_0023	700	0.479	promoter
PEAK_0023	750	0.414	promoter
PEAK_0023	800	0.107	promoter
PEAK_0023	850	0.243	promoter
PEAK_0023	900	0.153	promoter
PEAK_0023	950	0.416	promoter
PEAK_0023	1000	0.042	promoter
PEAK_0024	-1000	0.0	promoter
PEAK_0024	-950	0.007	promoter
PEAK_0024	-900	0.131	promoter
PEAK_0024	-850	0.533	promoter
PEAK_0024	-800	0.173	promoter
PEAK_0024	-750	0.414	promoter
PEAK_0024	-700	0.086	promoter
PEAK_0024	-650	0.282	promoter
PEAK_0024	-600	0.127	promoter
PEAK_0024	-550	0.167	promoter
PEAK_0024	-500	0.526	promoter
PEAK_0024	-450	0.395	promoter
PEAK_0024	-400	0.564	promoter
PEAK_0024	-350	1.356	promoter
PEAK_0024	-300	1.239	promoter
PEAK_0024	-250	1.631	promoter
PEAK_0024	-200	3.67	promoter
PEAK_0024	-150	3.286	promoter
PEAK_0024	-100	3.933	promoter
PEAK_0024	-50	4.274	promoter
PEAK_0024	0	4.853	promoter
PEAK_0024	50	4.302	promoter
PEAK_0024	100	4.029	promoter
PEAK_0024	150	3.232	promoter
PEAK_0024	200	3.086	promoter
PEAK_0024	250	1.661	promoter
PEAK_0024	300	1.858	promoter
PEAK_0024	350	1.059	promoter
PEAK_0024	400	0.441	promoter
PEAK_0024	450	0.527	promoter
PEAK_0024	500	0.217	promoter
PEAK_0024	550	0.205	promoter
PEAK_0024	600	0.049	promoter
PEAK_0024	650	0.474	promoter
PEAK_0024	700	0.283	promoter
PEAK_0024	750	0.468	promoter
PEAK_0024	800	0.041	promoter
PEAK_0024	850	0.412	promoter
PEAK_0024	900	0.458	promoter
PEAK_0024	950	0.533	promoter
PEAK_0024	1000	0.054	promoter
PEAK_0025	-1000	0.342	enhancer
PEAK_0025	-950	0.517	enhancer
PEAK_0025	-900	0.762	enhancer
PEAK_0025	-850	1.095	enhancer
PEAK_0025	-800	0.837	enhancer
PEAK_0025	-750	0.398	enhancer
PEAK_0025	-700	1.042	enhancer
PEAK_0025	-650	0.9	enhancer
PEAK_0025	-600	0.733	enhancer
PEAK_0025	-550	0.95	enhancer
PEAK_0025	-500	1.0	enhancer
PEAK_0025	-450	0.834	enhancer
PEAK_0025	-400	1.204	enhancer
PEAK_0025	-350	1.381	enhancer
PEAK_0025	-300	1.955	enhancer
PEAK_0025	-250	1.701	enhancer
PEAK_0025	-200	1.007	enhancer
PEAK_0025	-150	1.059	enhancer
PEAK_0025	-100	0.969	enhancer
PEAK_0025	-50	1.167	enhancer
PEAK_0025	0	1.331	enhancer
PEAK_0025	50	1.082	enhancer
PEAK_0025	100	1.378	enhancer
PEAK_0025	150	1.152	enhancer
PEAK_0025	200	0.935	enhancer
PEAK_0025	250	1.061	enhancer
PEAK_0025	300	1.008	enhancer
PEAK_0025	350	1.081	enhancer
PEAK_0025	400	0.57	enhancer
PEAK_0025	450	0.99	enhancer
PEAK_0025	500	0.344	enhancer
PEAK_0025	550	1.02	enhancer
PEAK_0025	600	0.197	enhancer
PEAK_0025	650	0.626	enhancer
PEAK_0025	700	0.668	enhancer
PEAK_0025	750	0.0	enhancer
PEAK_0025	800	0.316	enhancer
PEAK_0025	850	0.265	enhancer
PEAK_0025	900	0.491	enhancer
PEAK_0025	950	0.521	enhancer
PEAK_0025	1000	0.2	enhancer
PEAK_0026	-1000	0.281	promoter
PEAK_0026	-950	0.619	promoter
PEAK_0026	-900	0.443	promoter
PEAK_0026	-850	0.154	promoter
PEAK_0026	-800	0.0	promoter
PEAK_0026	-750	0.481	promoter
PEAK_0026	-700	0.371	promoter
PEAK_0026	-650	0.0	promoter
PEAK_0026	-600	0.571	promoter
PEAK_0026	-550	0.101	promoter
PEAK_0026	-500	0.207	promoter
PEAK_0026	-450	0.901	promoter
PEAK_0026	-400	0.403	promoter
PEAK_0026	-350	0.769	promoter
PEAK_0026	-300	1.463	promoter
PEAK_0026	-250	1.776	promoter
PEAK_0026	-200	3.099	promoter
PEAK_0026	-150	4.999	promoter
PEAK_0026	-100	6.567	promoter
PEAK_0026	-50	7.782	promoter
PEAK_0026	0	7.912	promoter
PEAK_0026	50	8.859	promoter
PEAK_0026	100	6.046	promoter
PEAK_0026	150	5.298	promoter
PEAK_0026	200	3.171	promoter
PEAK_0026	250	1.89	promoter
PEAK_0026	300	0.889	promoter
PEAK_0026	350	0.724	promoter
PEAK_0026	400	0.445	promoter
PEAK_0026	450	0.082	promoter
PEAK_0026	500	0.473	promoter
PEAK_0026	550	0.262	promoter
PEAK_0026	600	0.337	promoter
PEAK_0026	650	0.056	promoter
PEAK_0026	700	0.382	promoter
PEAK_0026	750	0.223	promoter
PEAK_0026	800	0.0	promoter
PEAK_0026	850	0.209	promoter
PEAK_0026	900	0.387	promoter
PEAK_0026	950	0.241	promoter
PEAK_0026	1000	0.249	promoter
PEAK_0027	-1000	0.0	promoter
PEAK_0027	-950	0.398	promoter
PEAK_0027	-900	0.193	promoter
PEAK_0027	-850	0.291	promoter
PEAK_0027	-800	0.036	promoter
PEAK_0027	-750	0.433	promoter
PEAK_0027	-700	0.031	promoter
PEAK_0027	-650	0.773	promoter
PEAK_0027	-600	0.16	promoter
PEAK_0027	-550	0.274	promoter
PEAK_0027	-500	0.214	promoter
PEAK_0027	-450	0.234	promoter
PEAK_0027	-400	0.882	promoter
PEAK_0027	-350	1.454	promoter
PEAK_0027	-300	2.469	promoter
PEAK_0027	-250	4.591	promoter
PEAK_0027	-200	7.421	promoter
PEAK_0027	-150	11.123	promoter
PEAK_0027	-100	13.254	promoter
PEAK_0027	-50	17.608	promoter
PEAK_0027	0	15.953	promoter
PEAK_0027	50	16.288	promoter
PEAK_0027	100	12.871	promoter
PEAK_0027	150	10.128	promoter
PEAK_0027	200	6.879	promoter
PEAK_0027	250	4.002	promoter
PEAK_0027	300	3.055	promoter
PEAK_0027	350	0.999	promoter
PEAK_0027	400	0.476	promoter
PEAK_0027	450	0.618	promoter
PEAK_0027	500	0.434	promoter
PEAK_0027	550	0.156	promoter
PEAK_0027	600	0.233	promoter
PEAK_0027	650	0.0	promoter
PEAK_0027	700	0.015	promoter
PEAK_0027	750	0.121	promoter
PEAK_0027	800	0.097	promoter
PEAK_0027	850	0.242	promoter
PEAK_0027	900	0.0	promoter
PEAK_0027	950	0.483	promoter
PEAK_0027	1000	0.041	promoter
PEAK_0028	-1000	0.235	enhancer
PEAK_0028	-950	0.643	enhancer
PEAK_0028	-900	1.014	enhancer
PEAK_0028	-850	0.694	enhancer
PEAK_0028	-800	0.442	enhancer
PEAK_0028	-750	0.87	enhancer
PEAK_0028	-700	0.941	enhancer
PEAK_0028	-650	1.274	enhancer
PEAK_0028	-600	1.854	enhancer
PEAK_0028	-550	0.919	enhancer
PEAK_0028	-500	1.893	enhancer
PEAK_0028	-450	2.06	enhancer
PEAK_0028	-400	2.471	enhancer
PEAK_0028	-350	3.006	enhancer
PEAK_0028	-300	2.564	enhancer
PEAK_0028	-250	2.278	enhancer
PEAK_0028	-200	3.699	enhancer
PEAK_0028	-150	2.618	enhancer
PEAK_0028	-100	3.237	enhancer
PEAK_0028	-50	3.129	enhancer
PEAK_0028	0	3.069	enhancer
PEAK_0028	50	3.984	enhancer
PEAK_0028	100	3.688	enhancer
PEAK_0028	150	4.633	enhancer
PEAK_0028	200	4.119	enhancer
PEAK_0028	250	3.277	enhancer
PEAK_0028	300	2.618	enhancer
PEAK_0028	350	3.049	enhancer
PEAK_0028	400	2.944	enhancer
PEAK_0028	450	2.527	enhancer
PEAK_0028	500	1.552	enhancer
PEAK_0028	550	2.445	enhancer
PEAK_0028	600	2.193	enhancer
PEAK_0028	650	2.042	enhancer
PEAK_0028	700	1.492	enhancer
PEAK_0028	750	1.527	enhancer
PEAK_0028	800	0.691	enhancer
PEAK_0028	850	1.281	enhancer
PEAK_0028	900	0.623	enhancer
PEAK_0028	950	0.668	enhancer
PEAK_0028	1000	0.835	enhancer
PEAK_0029	-1000	0.487	background
PEAK_0029	-950	0.851	background
PEAK_0029	-900	0.704	background
PEAK_0029	-850	0.155	background
PEAK_0029	-800	0.752	background
PEAK_0029	-750	0.569	background
PEAK_0029	-700	0.478	background
PEAK_0029	-650	1.19	background
PEAK_0029	-600	0.432	background
PEAK_0029	-550	1.088	background
PEAK_0029	-500	1.11	background
PEAK_0029	-450	0.6	background
PEAK_0029	-400	1.051	background
PEAK_0029	-350	0.788	background
PEAK_0029	-300	0.598	background
PEAK_0029	-250	1.021	background
PEAK_0029	-200	0.711	background
PEAK_0029	-150	0.869	background
PEAK_0029	-100	0.851	background
PEAK_0029	-50	0.677	background
PEAK_0029	0	0.955	background
PEAK_0029	50	0.132	background
PEAK_0029	100	0.987	background
PEAK_0029	150	0.536	background
PEAK_0029	200	0.599	background
PEAK_0029	250	0.139	background
PEAK_0029	300	0.06	background
PEAK_0029	350	0.556	background
PEAK_0029	400	0.696	background
PEAK_0029	450	0.785	background
PEAK_0029	500	0.443	background
PEAK_0029	550	0.835	background
PEAK_0029	600	0.529	background
PEAK_0029	650	0.401	background
PEAK_0029	700	1.109	background
PEAK_0029	750	0.79	background
PEAK_0029	800	1.032	background
PEAK_0029	850	0.458	background
PEAK_0029	900	0.653	background
PEAK_0029	950	0.561	background
PEAK_0029	1000	0.721	background
PEAK_0030	-1000	0.53	background
PEAK_0030	-950	1.023	background
PEAK_0030	-900	0.628	background
PEAK_0030	-850	0.299	background
PEAK_0030	-800	0.511	background
PEAK_0030	-750	0.586	background
PEAK_0030	-700	0.86	background
PEAK_0030	-650	0.906	background
PEAK_0030	-600	0.977	background
PEAK_0030	-550	0.997	background
PEAK_0030	-500	0.983	background
PEAK_0030	-450	0.343	background
PEAK_0030	-400	1.159	background
PEAK_0030	-350	0.247	background
PEAK_0030	-300	1.395	background
PEAK_0030	-250	1.068	background
PEAK_0030	-200	1.184	background
PEAK_0030	-150	1.77	background
PEAK_0030	-100	1.002	background
PEAK_0030	-50	1.249	background
PEAK_0030	0	1.148	background
PEAK_0030	50	1.058	background
PEAK_0030	100	1.418	background
PEAK_0030	150	1.032	background
PEAK_0030	200	1.526	background
PEAK_0030	250	0.758	background
PEAK_0030	300	1.012	background
PEAK_0030	350	0.92	background
PEAK_0030	400	0.956	background
PEAK_0030	450	0.79	background
PEAK_0030	500	0.771	background
PEAK_0030	550	0.725	background
PEAK_0030	600	0.978	background
PEAK_0030	650	0.844	background
PEAK_0030	700	0.85	background
PEAK_0030	750	0.597	background
PEAK_0030	800	0.402	background
PEAK_0030	850	0.675	background
PEAK_0030	900	0.795	background
PEAK_0030	950	0.452	background
PEAK_0030	1000	0.918	background
PEAK_0031	-1000	0.311	enhancer
PEAK_0031	-950	0.224	enhancer
PEAK_0031	-900	0.156	enhancer
PEAK_0031	-850	0.693	enhancer
PEAK_0031	-800	0.395	enhancer
PEAK_0031	-750	0.194	enhancer
PEAK_0031	-700	0.567	enhancer
PEAK_0031	-650	0.472	enhancer
PEAK_0031	-600	0.748	enhancer
PEAK_0031	-550	1.115	enhancer
PEAK_0031	-500	0.993	enhancer
PEAK_0031	-450	1.056	enhancer
PEAK_0031	-400	1.683	enhancer
PEAK_0031	-350	1.842	enhancer
PEAK_0031	-300	2.335	enhancer
PEAK_0031	-250	1.811	enhancer
PEAK_0031	-200	2.198	enhancer
PEAK_0031	-150	2.741	enhancer
PEAK_0031	-100	3.45	enhancer
PEAK_0031	-50	3.272	enhancer
PEAK_0031	0	3.282	enhancer
PEAK_0031	50	2.971	enhancer
PEAK_0031	100	2.462	enhancer
PEAK_0031	150	3.18	enhancer
PEAK_0031	200	2.896	enhancer
PEAK_0031	250	3.092	enhancer
PEAK_0031	300	2.418	enhancer
PEAK_0031	350	1.756	enhancer
PEAK_0031	400	1.593	enhancer
PEAK_0031	450	2.174	enhancer
PEAK_0031	500	1.371	enhancer
PEAK_0031	550	1.57	enhancer
PEAK_0031	600	1.295	enhancer
PEAK_0031	650	0.902	enhancer
PEAK_0031	700	1.175	enhancer
PEAK_0031	750	0.644	enhancer
PEAK_0031	800	0.403	enhancer
PEAK_0031	850	0.104	enhancer
PEAK_0031	900	0.0	enhancer
PEAK_0031	950	0.424	enhancer
PEAK_0031	1000	0.313	enhancer
PEAK_0032	-1000	0.919	enhancer
PEAK_0032	-950	0.606	enhancer
PEAK_0032	-900	0.715	enhancer
PEAK_0032	-850	0.859	enhancer
PEAK_0032	-800	1.173	enhancer
PEAK_0032	-750	1.339	enhancer
PEAK_0032	-700	1.099	enhancer
PEAK_0032	-650	1.962	enhancer
PEAK_0032	-600	1.431	enhancer
PEAK_0032	-550	2.457	enhancer
PEAK_0032	-500	1.67	enhancer
PEAK_0032	-450	2.104	enhancer
PEAK_0032	-400	2.099	enhancer
PEAK_0032	-350	3.009	enhancer
PEAK_0032	-300	2.818	enhancer
PEAK_0032	-250	2.605	enhancer
PEAK_0032	-200	2.847	enhancer
PEAK_0032	-150	2.706	enhancer
PEAK_0032	-100	2.664	enhancer
PEAK_0032	-50	2.878	enhancer
PEAK_0032	0	2.52	enhancer
PEAK_0032	50	2.558	enhancer
PEAK_0032	100	2.079	enhancer
PEAK_0032	150	2.399	enhancer
PEAK_0032	200	2.261	enhancer
PEAK_0032	250	2.466	enhancer
PEAK_0032	300	1.904	enhancer
PEAK_0032	350	1.409	enhancer
PEAK_0032	400	1.857	enhancer
PEAK_0032	450	1.905	enhancer
PEAK_0032	500	1.214	enhancer
PEAK_0032	550	1.195	enhancer
PEAK_0032	600	1.323	enhancer
PEAK_0032	650	0.99	enhancer
PEAK_0032	700	0.47	enhancer
PEAK_0032	750	0.317	enhancer
PEAK_0032	800	0.92	enhancer
PEAK_0032	850	0.511	enhancer
PEAK_0032	900	0.744	enhancer
PEAK_0032	950	0.067	enhancer
PEAK_0032	1000	0.066	enhancer
PEAK_0033	-1000	0.353	enhancer
PEAK_0033	-950	0.206	enhancer
PEAK_0033	-900	0.286	enhancer
PEAK_0033	-850	0.977	enhancer
PEAK_0033	-800	0.548	enhancer
PEAK_0033	-750	0.0	enhancer
PEAK_0033	-700	0.336	enhancer
PEAK_0033	-650	0.318	enhancer
PEAK_0033	-600	0.534	enhancer
PEAK_0033	-550	1.406	enhancer
PEAK_0033	-500	1.006	enhancer
PEAK_0033	-450	2.577	enhancer
PEAK_0033	-400	1.85	enhancer
PEAK_0033	-350	2.58	enhancer
PEAK_0033	-300	2.77	enhancer
PEAK_0033	-250	3.47	enhancer
PEAK_0033	-200	3.923	enhancer
PEAK_0033	-150	4.839	enhancer
PEAK_0033	-100	3.946	enhancer
PEAK_0033	-50	4.831	enhancer
PEAK_0033	0	5.599	enhancer
PEAK_0033	50	5.16	enhancer
PEAK_0033	100	5.289	enhancer
PEAK_0033	150	5.441	enhancer
PEAK_0033	200	5.115	enhancer
PEAK_0033	250	4.265	enhancer
PEAK_0033	300	4.812	enhancer
PEAK_0033	350	3.188	enhancer
PEAK_0033	400	2.861	enhancer
PEAK_0033	450	2.582	enhancer
PEAK_0033	500	2.47	enhancer
PEAK_0033	550	1.945	enhancer
PEAK_0033	600	2.028	enhancer
PEAK_0033	650	1.77	enhancer
PEAK_0033	700	1.599	enhancer
PEAK_0033	750	0.957	enhancer
PEAK_0033	800	0.632	enhancer
PEAK_0033	850	0.336	enhancer
PEAK_0033	900	0.826	enhancer
PEAK_0033	950	0.153	enhancer
PEAK_0033	1000	0.521	enhancer
PEAK_0034	-1000	0.381	promoter
PEAK_0034	-950	0.727	promoter
PEAK_0034	-900	0.108	promoter
PEAK_0034	-850	0.398	promoter
PEAK_0034	-800	0.082	promoter
PEAK_0034	-750	0.0	promoter
PEAK_0034	-700	0.0	promoter
PEAK_0034	-650	0.203	promoter
PEAK_0034	-600	0.387	promoter
PEAK_0034	-550	0.166	promoter
PEAK_0034	-500	0.236	promoter
PEAK_0034	-450	0.318	promoter
PEAK_0034	-400	0.636	promoter
PEAK_0034	-350	0.83	promoter
PEAK_0034	-300	0.97	promoter
PEAK_0034	-250	3.814	promoter
PEAK_0034	-200	4.778	promoter
PEAK_0034	-150	6.593	promoter
PEAK_0034	-100	9.745	promoter
PEAK_0034	-50	14.003	promoter
PEAK_0034	0	18.396	promoter
PEAK_0034	50	15.035	promoter
PEAK_0034	100	9.943	promoter
PEAK_0034	150	7.577	promoter
PEAK_0034	200	3.081	promoter
PEAK_0034	250	3.127	promoter
PEAK_0034	300	1.795	promoter
PEAK_0034	350	0.258	promoter
PEAK_0034	400	0.435	promoter
PEAK_0034	450	0.247	promoter
PEAK_0034	500	0.435	promoter
PEAK_0034	550	0.0	promoter
PEAK_0034	600	0.436	promoter
PEAK_0034	650	0.323	promoter
PEAK_0034	700	0.297	promoter
PEAK_0034	750	0.32	promoter
PEAK_0034	800	0.272	promoter
PEAK_0034	850	0.066	promoter
PEAK_0034	900	0.161	promoter
PEAK_0034	950	0.483	promoter
PEAK_0034	1000	0.392	promoter
PEAK_0035	-1000	1.154	enhancer
PEAK_0035	-950	1.171	enhancer
PEAK_0035	-900	0.2	enhancer
PEAK_0035	-850	0.936	enhancer
PEAK_0035	-800	1.186	enhancer
PEAK_0035	-750	1.209	enhancer
PEAK_0035	-700	1.521	enhancer
PEAK_0035	-650	1.723	enhancer
PEAK_0035	-600	2.244	enhancer
PEAK_0035	-550	1.732	enhancer
PEAK_0035	-500	2.29	enhancer
PEAK_0035	-450	2.245	enhancer
PEAK_0035	-400	3.008	enhancer
PEAK_0035	-350	2.434	enhancer
PEAK_0035	-300	2.906	enhancer
PEAK_0035	-250	2.002	enhancer
PEAK_0035	-200	2.655	enhancer
PEAK_0035	-150	3.319	enhancer
PEAK_0035	-100	3.191	enhancer
PEAK_0035	-50	2.435	enhancer
PEAK_0035	0	2.179	enhancer
PEAK_0035	50	2.951	enhancer
PEAK_0035	100	3.475	enhancer
PEAK_0035	150	2.451	enhancer
PEAK_0035	200	2.155	enhancer
PEAK_0035	250	2.803	enhancer
PEAK_0035	300	2.133	enhancer
PEAK_0035	350	1.998	enhancer
PEAK_0035	400	1.717	enhancer
PEAK_0035	450	0.747	enhancer
PEAK_0035	500	1.468	enhancer
PEAK_0035	550	1.505	enhancer
PEAK_0035	600	0.713	enhancer
PEAK_0035	650	0.669	enhancer
PEAK_0035	700	1.107	enhancer
PEAK_0035	750	0.524	enhancer
PEAK_0035	800	0.249	enhancer
PEAK_0035	850	0.606	enhancer
PEAK_0035	900	0.672	enhancer
PEAK_0035	950	0.345	enhancer
PEAK_0035	1000	0.519	enhancer
PEAK_0036	-1000	0.541	background
PEAK_0036	-950	0.769	background
PEAK_0036	-900	0.618	background
PEAK_0036	-850	0.604	background
PEAK_0036	-800	0.735	background
PEAK_0036	-750	0.991	background
PEAK_0036	-700	0.273	background
PEAK_0036	-650	0.524	background
PEAK_0036	-600	0.566	background
PEAK_0036	-550	0.366	background
PEAK_0036	-500	0.477	background
PEAK_0036	-450	0.343	background
PEAK_0036	-400	0.929	background
PEAK_0036	-350	1.013	background
PEAK_0036	-300	0.037	background
PEAK_0036	-250	0.501	background
PEAK_0036	-200	0.776	background
PEAK_0036	-150	0.72	background
PEAK_0036	-100	0.341	background
PEAK_0036	-50	0.857	background
PEAK_0036	0	0.802	background
PEAK_0036	50	0.371	background
PEAK_0036	100	0.628	background
PEAK_0036	150	0.835	background
PEAK_0036	200	0.42	background
PEAK_0036	250	0.678	background
PEAK_0036	300	0.33	background
PEAK_0036	350	0.483	background
PEAK_0036	400	0.603	background
PEAK_0036	450	0.52	background
PEAK_0036	500	0.738	background
PEAK_0036	550	0.812	background
PEAK_0036	600	0.937	background
PEAK_0036	650	0.41	background
PEAK_0036	700	0.539	background
PEAK_0036	750	0.764	background
PEAK_0036	800	0.143	background
PEAK_0036	850	0.574	background
PEAK_0036	900	0.291	background
PEAK_0036	950	0.838	background
PEAK_0036	1000	0.154	background
PEAK_0037	-1000	0.567	enhancer
PEAK_0037	-950	1.387	enhancer
PEAK_0037	-900	0.856	enhancer
PEAK_0037	-850	1.873	enhancer
PEAK_0037	-800	1.765	enhancer
PEAK_0037	-750	2.152	enhancer
PEAK_0037	-700	2.036	enhancer
PEAK_0037	-650	2.241	enhancer
PEAK_0037	-600	3.19	enhancer
PEAK_0037	-550	3.274	enhancer
PEAK_0037	-500	3.481	enhancer
PEAK_0037	-450	4.245	enhancer
PEAK_0037	-400	4.709	enhancer
PEAK_0037	-350	5.586	enhancer
PEAK_0037	-300	5.117	enhancer
PEAK_0037	-250	5.327	enhancer
PEAK_0037	-200	5.541	enhancer
PEAK_0037	-150	7.533	enhancer
PEAK_0037	-100	7.168	enhancer
PEAK_0037	-50	6.103	enhancer
PEAK_0037	0	6.126	enhancer
PEAK_0037	50	5.625	enhancer
PEAK_0037	100	5.992	enhancer
PEAK_0037	150	4.54	enhancer
PEAK_0037	200	4.272	enhancer
PEAK_0037	250	4.286	enhancer
